date,pipeline_id,avg_pressure_psi,max_pressure_psi,flow_rate_gpm
2026-06-28,PL-001,222.84,249.58,843.86
2026-06-27,PL-001,215.46,241.32,1293.43
2026-06-27,PL-001,125.84,140.94,1317.6
2026-06-29,PL-001,244.25,273.56,679.62
2026-06-25,PL-001,192.11,215.16,1259.1
2026-06-28,PL-001,227.31,254.59,655.85
2026-06-25,PL-001,174.2,195.1,806.82
2026-06-30,PL-001,155.9,174.61,1183.37
2026-06-30,PL-001,140.56,157.43,912.33
2026-06-29,PL-001,152.81,171.15,1309.4
2026-07-01,PL-001,181.0,202.72,980.87
2026-06-29,PL-001,198.92,222.79,1133.21
2026-06-29,PL-001,172.04,192.68,1139.52
2026-06-27,PL-001,169.24,189.55,1192.87
2026-06-29,PL-001,174.88,195.87,1231.32
2026-07-01,PL-001,255.95,286.66,1318.05
2026-06-26,PL-001,205.36,230.0,1041.86
2026-06-30,PL-001,268.71,300.96,906.59
2026-06-27,PL-001,225.62,252.69,1327.41
2026-06-30,PL-001,178.61,200.04,957.52
2026-06-29,PL-001,236.43,264.8,1117.5
2026-06-30,PL-001,135.82,152.12,1259.33
2026-06-25,PL-001,213.18,238.76,1247.27
2026-06-26,PL-001,248.93,278.8,667.9
2026-06-28,PL-001,229.91,257.5,1397.74
2026-06-28,PL-001,246.67,276.27,1388.34
2026-06-30,PL-001,238.38,266.99,1281.71
2026-06-25,PL-001,165.26,185.09,774.54
2026-06-26,PL-001,213.18,238.76,635.78
2026-07-01,PL-001,255.19,285.81,823.04
2026-06-28,PL-001,265.41,297.26,828.77
2026-06-28,PL-001,258.85,289.91,1125.53
2026-06-25,PL-001,231.81,259.63,708.52
2026-06-30,PL-001,268.98,301.26,852.06
2026-06-28,PL-001,215.67,241.55,913.69
2026-06-29,PL-001,279.89,313.48,826.23
2026-06-27,PL-001,260.78,292.07,1027.38
2026-06-26,PL-001,198.09,221.86,916.48
2026-06-25,PL-001,257.73,288.66,1200.13
2026-06-25,PL-001,217.09,243.14,1067.86
2026-06-30,PL-001,167.9,188.05,1061.11
2026-06-30,PL-001,245.37,274.81,636.07
2026-06-29,PL-001,170.98,191.5,1250.46
2026-06-25,PL-001,218.48,244.7,664.75
2026-06-28,PL-001,206.2,230.94,612.47
2026-06-30,PL-001,224.19,251.09,1163.45
2026-06-26,PL-001,147.26,164.93,1210.21
2026-06-27,PL-001,160.36,179.6,1353.23
2026-07-01,PL-001,154.68,173.24,1045.44
2026-06-25,PL-001,150.88,168.99,1388.1
2026-06-27,PL-001,188.61,211.24,680.52
2026-06-30,PL-001,133.04,149.0,949.78
2026-07-01,PL-001,204.38,228.91,1262.52
2026-06-25,PL-001,141.92,158.95,915.17
2026-06-30,PL-001,160.65,179.93,1016.22
2026-06-29,PL-001,208.75,233.8,1202.11
2026-06-29,PL-001,149.48,167.42,1008.34
2026-07-01,PL-001,250.21,280.24,1230.3
2026-06-27,PL-001,246.52,276.1,1242.28
2026-06-29,PL-001,200.97,225.09,743.71
2026-06-25,PL-001,248.94,278.81,754.5
2026-06-28,PL-001,178.6,200.03,894.82
2026-06-27,PL-001,0.0,0.0,995.71
2026-06-27,PL-001,271.08,303.61,0.0
2026-06-28,PL-001,198.44,222.25,1004.91
2026-06-25,PL-001,183.86,205.92,1106.68
2026-06-25,PL-001,166.52,186.5,1349.36
2026-06-26,PL-001,235.67,263.95,1317.26
2026-06-30,PL-001,233.93,262.0,897.27
2026-06-29,PL-001,255.25,285.88,632.32
2026-06-27,PL-001,233.49,261.51,1301.51
2026-06-30,PL-001,274.29,307.2,798.22
2026-06-30,PL-001,160.6,179.87,791.21
2026-06-27,PL-001,151.31,169.47,1123.96
2026-06-25,PL-001,122.47,137.17,754.02
2026-06-26,PL-001,203.8,228.26,1337.8
2026-06-29,PL-001,126.07,141.2,977.01
2026-06-29,PL-001,231.76,259.57,845.51
2026-06-27,PL-001,202.01,226.25,699.69
2026-06-29,PL-001,128.48,143.9,1147.06
2026-07-01,PL-001,258.36,289.36,875.07
2026-06-29,PL-001,250.1,280.11,784.14
2026-06-25,PL-001,135.66,151.94,881.82
2026-06-26,PL-001,224.6,251.55,730.91
2026-06-27,PL-001,267.62,299.73,1200.95
2026-06-28,PL-001,193.22,216.41,1002.44
2026-06-29,PL-001,235.07,263.28,908.96
2026-06-29,PL-001,187.9,210.45,645.78
2026-06-25,PL-001,182.41,204.3,854.2
2026-06-30,PL-001,136.31,152.67,802.34
2026-06-30,PL-001,241.82,270.84,927.6
2026-06-28,PL-001,188.39,211.0,902.8
2026-06-29,PL-001,128.33,143.73,1151.19
2026-06-27,PL-001,131.1,146.83,931.97
2026-06-25,PL-001,249.04,278.92,726.96
2026-06-30,PL-001,240.4,269.25,858.6
2026-06-27,PL-001,175.02,196.02,1080.5
2026-06-28,PL-001,121.94,136.57,787.79
2026-06-29,PL-001,122.86,137.6,975.15
2026-06-26,PL-001,169.55,189.9,973.32
2026-06-27,PL-001,257.23,288.1,891.33
2026-07-01,PL-001,187.93,210.48,707.85
2026-06-29,PL-001,178.52,199.94,601.09
2026-06-26,PL-001,216.22,242.17,1188.92
2026-06-25,PL-001,246.3,275.86,1233.64
2026-06-28,PL-001,148.86,166.72,815.92
2026-06-25,PL-001,255.1,285.71,1137.11
2026-06-28,PL-001,209.53,234.67,927.8
2026-06-29,PL-001,169.61,189.96,709.58
2026-06-29,PL-001,193.88,217.15,1132.41
2026-06-28,PL-001,150.04,168.04,1324.6
2026-06-26,PL-001,192.71,215.84,1382.6
2026-07-01,PL-001,264.7,296.46,1000.05
2026-07-01,PL-001,171.61,192.2,1172.62
2026-06-27,PL-001,165.82,185.72,1058.21
2026-06-28,PL-001,148.41,166.22,706.07
2026-06-29,PL-001,257.81,288.75,1153.93
2026-06-28,PL-001,262.84,294.38,1121.19
2026-06-25,PL-001,239.47,268.21,1209.73
2026-06-26,PL-001,237.89,266.44,839.15
2026-06-26,PL-001,199.95,223.94,696.42
2026-07-01,PL-001,131.31,147.07,974.39
2026-07-01,PL-001,260.4,291.65,933.01
2026-06-30,PL-001,125.45,140.5,716.13
2026-06-27,PL-001,121.37,135.93,868.44
2026-06-29,PL-001,213.48,239.1,1284.65
2026-07-01,PL-001,161.12,180.45,930.42
2026-06-29,PL-001,145.77,163.26,725.9
2026-06-26,PL-001,139.24,155.95,1184.53
2026-07-01,PL-001,261.42,292.79,952.36
2026-06-26,PL-001,170.33,190.77,920.28
2026-06-26,PL-001,146.1,163.63,906.98
2026-07-01,PL-001,225.38,252.43,1015.28
2026-06-28,PL-001,130.3,145.94,1058.2
2026-06-27,PL-001,133.23,149.22,886.9
2026-07-01,PL-001,259.32,290.44,656.02
2026-06-29,PL-001,273.37,306.17,1232.68
2026-07-01,PL-001,279.11,312.6,1285.29
2026-06-25,PL-001,273.78,306.63,1157.29
2026-07-01,PL-001,184.94,207.13,793.25
2026-06-29,PL-001,145.07,162.48,921.0
2026-06-26,PL-001,259.91,291.1,1074.09
2026-06-29,PL-001,184.82,207.0,1297.04
2026-06-27,PL-001,191.74,214.75,1363.37
2026-07-01,PL-001,209.11,234.2,1080.9
2026-06-28,PL-001,148.39,166.2,794.84
2026-06-30,PL-001,195.75,219.24,1131.7
2026-06-25,PL-001,192.62,215.73,1104.91
2026-06-25,PL-001,231.05,258.78,798.89
2026-07-01,PL-001,223.43,250.24,1243.46
2026-06-26,PL-001,130.61,146.28,772.69
2026-07-01,PL-001,178.4,199.81,688.85
2026-06-26,PL-001,137.75,154.28,1127.11
2026-06-29,PL-001,217.81,243.95,1183.88
2026-06-30,PL-001,184.04,206.12,606.94
2026-07-01,PL-001,190.02,212.82,1088.12
2026-06-29,PL-001,162.42,181.91,771.03
2026-06-28,PL-001,120.43,134.88,1071.25
2026-06-30,PL-001,176.02,197.14,1097.28
2026-06-26,PL-001,183.48,205.5,776.0
2026-06-25,PL-001,268.2,300.38,776.85
2026-06-27,PL-001,195.54,219.0,1085.95
2026-06-27,PL-001,247.23,276.9,787.94
2026-06-26,PL-001,204.28,228.79,1386.69
2026-06-26,PL-001,140.07,156.88,1281.84
2026-07-01,PL-001,151.84,170.06,1144.9
2026-06-26,PL-001,230.24,257.87,710.76
2026-06-28,PL-001,188.67,211.31,1044.99
2026-06-25,PL-001,166.63,186.63,764.34
2026-06-25,PL-001,255.25,285.88,933.99
2026-06-27,PL-001,133.93,150.0,1059.42
2026-06-25,PL-001,146.0,163.52,1103.49
2026-06-28,PL-001,211.98,237.42,1349.26
2026-06-30,PL-001,262.39,293.88,1313.96
2026-07-01,PL-001,227.38,254.67,1097.33
2026-06-26,PL-001,120.22,134.65,715.44
2026-06-29,PL-001,189.27,211.98,846.66
2026-06-26,PL-001,178.72,200.17,899.66
2026-07-01,PL-001,269.64,302.0,989.97
2026-06-30,PL-001,121.9,136.53,906.01
2026-06-29,PL-001,146.26,163.81,697.63
2026-06-26,PL-001,162.88,182.43,1001.65
2026-06-30,PL-001,212.01,237.45,1058.76
2026-07-01,PL-001,141.78,158.79,1339.6
2026-06-30,PL-001,235.47,263.73,722.96
2026-07-01,PL-001,168.87,189.13,1324.67
2026-06-30,PL-001,184.26,206.37,875.67
2026-06-29,PL-001,260.45,291.7,986.65
2026-06-29,PL-001,129.07,144.56,786.37
2026-07-01,PL-001,163.68,183.32,744.66
2026-06-29,PL-001,167.24,187.31,887.67
2026-06-25,PL-001,222.17,248.83,1264.37
2026-06-27,PL-001,269.35,301.67,0.0
2026-06-28,PL-001,185.64,207.92,1324.01
2026-06-27,PL-001,226.96,254.2,1180.23
2026-06-27,PL-001,220.79,247.28,666.62
2026-06-27,PL-001,201.31,225.47,1350.8
2026-07-01,PL-001,123.06,137.83,1065.63
2026-06-25,PL-001,148.17,165.95,735.37
2026-06-26,PL-001,278.29,311.68,1066.08
2026-06-29,PL-001,174.13,195.03,866.74
2026-07-01,PL-001,232.87,260.81,827.57
2026-06-29,PL-001,235.62,263.89,616.2
2026-06-26,PL-001,133.83,149.89,1143.9
2026-07-01,PL-001,261.62,293.01,940.96
2026-06-29,PL-001,127.0,142.24,1280.08
2026-06-30,PL-001,167.3,187.38,684.24
2026-06-27,PL-001,180.04,201.64,709.64
2026-06-29,PL-001,183.03,204.99,612.13
2026-06-28,PL-001,131.86,147.68,723.92
2026-06-27,PL-001,253.08,283.45,1019.27
2026-06-27,PL-001,265.22,297.05,870.88
2026-06-26,PL-001,121.58,136.17,1189.69
2026-06-26,PL-001,256.06,286.79,1214.47
2026-06-30,PL-001,200.95,225.06,769.4
2026-06-30,PL-001,167.74,187.87,812.59
2026-06-25,PL-001,175.97,197.09,771.46
2026-06-29,PL-001,168.68,188.92,1160.49
2026-06-29,PL-001,123.8,138.66,1238.68
2026-06-27,PL-001,180.06,201.67,1040.7
2026-06-30,PL-001,155.58,174.25,1321.32
2026-07-01,PL-001,145.02,162.42,903.22
2026-06-26,PL-001,190.84,213.74,811.17
2026-06-27,PL-001,193.39,216.6,984.17
2026-06-29,PL-001,263.1,294.67,1152.34
2026-06-28,PL-001,246.83,276.45,885.6
2026-06-26,PL-001,245.33,274.77,1323.52
2026-06-26,PL-001,146.17,163.71,1036.43
2026-06-28,PL-001,177.36,198.64,919.31
2026-06-25,PL-001,236.08,264.41,1299.06
2026-06-29,PL-001,259.76,290.93,1078.84
2026-06-29,PL-001,247.31,276.99,684.88
2026-06-26,PL-001,261.07,292.4,826.67
2026-06-28,PL-001,212.63,238.15,1072.84
2026-06-26,PL-001,149.31,167.23,767.53
2026-07-01,PL-001,140.38,157.23,962.08
2026-06-29,PL-001,247.27,276.94,975.8
2026-06-29,PL-001,177.72,199.05,1036.47
2026-06-29,PL-001,129.94,145.53,1378.86
2026-06-25,PL-001,167.69,187.81,699.74
2026-07-01,PL-001,135.21,151.44,1213.74
2026-06-25,PL-001,231.24,258.99,1219.06
2026-07-01,PL-001,125.87,140.97,1393.49
2026-06-28,PL-001,164.6,184.35,965.61
2026-06-28,PL-001,170.73,191.22,1217.74
2026-06-27,PL-001,159.25,178.36,1230.76
2026-06-29,PL-001,210.8,236.1,912.75
2026-06-26,PL-001,227.66,254.98,1103.57
2026-06-26,PL-001,120.85,135.35,1395.64
2026-07-01,PL-001,138.94,155.61,734.37
2026-01-07,PL-001,139.02,155.7,1022.67
2026-06-28,PL-001,232.63,260.55,706.15
2026-06-26,PL-001,142.58,159.69,795.49
2026-06-29,PL-001,154.44,172.97,1360.79
2026-06-27,PL-001,189.18,211.88,1378.37
2026-06-30,PL-001,255.25,285.88,702.87
2026-06-25,PL-001,126.25,141.4,1086.87
2026-06-28,PL-001,211.72,237.13,699.6
2026-06-26,PL-001,201.99,226.23,843.26
2026-06-27,PL-001,225.51,252.57,1115.17
2026-06-26,PL-001,195.01,218.41,844.67
2026-06-28,PL-001,125.13,140.15,1156.77
2026-06-25,PL-001,212.3,237.78,735.2
2026-06-30,PL-001,248.22,278.01,1082.21
2026-06-25,PL-001,203.27,227.66,1245.0
2026-06-25,PL-001,185.73,208.02,1145.71
2026-06-29,PL-001,172.65,193.37,1397.89
2026-06-26,PL-001,212.43,237.92,807.38
2026-06-26,PL-001,218.52,244.74,650.46
2026-06-26,PL-001,279.37,312.89,1147.06
2026-07-01,PL-001,273.23,306.02,980.67
2026-06-27,PL-001,249.92,279.91,727.71
2026-06-30,PL-001,214.13,239.83,1221.89
2026-06-28,PL-001,233.67,261.71,1048.55
2026-06-28,PL-001,148.78,166.63,1270.4
2026-06-25,PL-001,175.32,196.36,1372.12
2026-06-26,PL-001,189.91,212.7,1042.72
2026-06-25,PL-001,223.32,250.12,744.78
2026-06-25,PL-001,233.07,261.04,1087.56
2026-06-28,PL-001,168.76,189.01,804.33
2026-07-01,PL-001,138.45,155.06,1002.84
2026-06-27,PL-001,175.76,196.85,1111.1
2026-06-29,PL-001,193.65,216.89,1208.43
2026-07-01,PL-001,184.49,206.63,1099.41
2026-06-26,PL-001,263.78,295.43,1132.96
2026-06-27,PL-001,279.47,313.01,861.25
2026-06-25,PL-001,162.24,181.71,1120.92
2026-07-01,PL-001,171.84,192.46,829.25
2026-07-01,PL-001,136.53,152.91,989.98
2026-06-30,PL-001,255.77,286.46,1196.96
2026-06-26,PL-001,138.05,154.62,1058.04
2026-06-26,PL-001,270.04,302.44,1141.0
2026-07-01,PL-001,236.91,265.34,1242.27
2026-06-26,PL-001,276.07,309.2,891.55
2026-06-28,PL-001,195.22,218.65,1342.58
2026-06-30,PL-001,237.06,265.51,899.87
2026-07-01,PL-001,234.62,262.77,807.35
2026-07-01,PL-001,277.72,311.05,1284.72
2026-06-30,PL-001,215.13,240.95,1361.06
2026-06-25,PL-001,277.81,311.15,1301.64
2026-07-01,PL-001,278.76,312.21,1169.59
2026-07-01,PL-001,180.69,202.37,1336.47
2026-06-25,PL-001,256.76,287.57,1237.03
2026-07-01,PL-001,191.01,213.93,713.95
2026-06-29,PL-001,227.43,254.72,992.08
2026-06-25,PL-001,269.33,301.65,909.19
2026-06-26,PL-001,255.12,285.73,1154.71
2026-06-29,PL-001,189.32,212.04,811.61
2026-06-28,PL-001,233.31,261.31,1382.93
2026-06-30,PL-001,248.39,278.2,635.58
2026-06-27,PL-001,125.02,140.02,866.49
2026-07-01,PL-001,274.32,307.24,1080.16
2026-06-28,PL-001,249.68,279.64,1308.05
2026-06-29,PL-001,246.43,276.0,894.33
2026-06-26,PL-001,258.8,289.86,762.64
2026-06-27,PL-001,152.97,171.33,837.16
2026-06-29,PL-001,253.24,283.63,948.43
2026-06-29,PL-001,161.68,181.08,696.54
2026-06-28,PL-001,196.84,220.46,1111.72
2026-06-27,PL-001,239.34,268.06,732.11
2026-06-30,PL-001,195.24,218.67,730.58
2026-06-29,PL-001,206.55,231.34,737.71
2026-06-29,PL-001,148.93,166.8,615.56
2026-06-29,PL-001,185.28,207.51,692.13
2026-06-29,PL-001,255.25,285.88,833.21
2026-06-25,PL-001,164.04,183.72,805.46
2026-06-29,PL-001,276.01,309.13,660.19
2026-07-01,PL-001,266.21,298.16,1041.35
2026-06-25,PL-001,230.07,257.68,712.91
2026-06-30,PL-001,176.0,197.12,906.75
2026-06-29,PL-001,258.87,289.93,1318.29
2026-06-29,PL-001,226.64,253.84,825.38
2026-06-28,PL-001,274.57,307.52,621.38
2026-06-26,PL-001,238.45,267.06,1245.43
2026-06-27,PL-001,255.58,286.25,710.72
2026-06-26,PL-001,141.4,158.37,1218.31
2026-06-29,PL-001,160.25,179.48,1049.24
2026-07-01,PL-001,132.49,148.39,1233.52
2026-06-28,PL-001,183.42,205.43,1182.88
2026-07-01,PL-001,138.37,154.97,1008.51
2026-06-28,PL-001,254.72,285.29,739.57
2026-06-25,PL-001,123.21,138.0,825.61
2026-06-28,PL-001,216.48,242.46,1384.5
2026-06-25,PL-001,254.06,284.55,1008.21
2026-06-26,PL-001,181.78,203.59,1029.05
2026-06-29,PL-001,233.75,261.8,1232.1
2026-06-30,PL-001,171.08,191.61,1309.17
2026-07-01,PL-001,127.97,143.33,1240.21
2026-06-29,PL-001,215.06,240.87,1327.05
2026-06-30,PL-001,221.46,248.04,1330.57
2026-06-27,PL-001,122.02,136.66,982.98
2026-06-27,PL-001,260.84,292.14,1142.63
2026-06-26,PL-001,244.43,273.76,999.0
2026-07-01,PL-001,244.16,273.46,886.49
2026-06-28,PL-001,257.2,288.06,634.27
2026-06-25,PL-001,254.61,285.16,1076.01
2026-06-30,PL-001,193.78,217.03,871.67
2026-06-29,PL-001,191.41,214.38,1035.61
2026-06-28,PL-001,163.27,182.86,1257.0
2026-06-30,PL-001,162.77,182.3,1030.03
2026-07-01,PL-001,248.84,278.7,813.12
2026-06-29,PL-001,209.25,234.36,729.45
2026-06-28,PL-001,266.41,298.38,1279.77
2026-06-29,PL-001,215.67,241.55,1022.94
2026-06-27,PL-001,222.54,249.24,1137.98
2026-06-27,PL-001,187.18,209.64,994.39
2026-06-28,PL-001,272.43,305.12,820.1
2026-06-28,PL-001,144.91,162.3,631.19
2026-06-28,PL-001,210.02,235.22,1082.41
2026-06-26,PL-001,127.86,143.2,882.89
2026-06-29,PL-001,224.44,251.37,691.46
2026-06-26,PL-001,120.25,134.68,665.89
2026-06-28,PL-001,179.19,200.69,1260.46
2026-06-28,PL-001,147.09,164.74,1330.18
2026-06-25,PL-001,196.72,220.33,1081.89
2026-06-26,PL-001,276.96,310.2,1015.56
2026-06-26,PL-001,257.49,288.39,1038.32
2026-06-25,PL-001,204.45,228.98,993.92
2026-06-27,PL-001,193.98,217.26,668.43
2026-06-26,PL-001,247.88,277.63,1398.09
2026-06-28,PL-001,143.97,161.25,818.91
2026-07-01,PL-001,251.75,281.96,970.02
2026-06-27,PL-001,162.01,181.45,0.0
2026-06-29,PL-001,220.19,246.61,1215.33
2026-06-30,PL-001,271.2,303.74,1260.27
2026-06-27,PL-001,193.01,216.17,879.51
2026-06-30,PL-001,263.01,294.57,713.1
2026-06-27,PL-001,222.99,249.75,937.22
2026-06-30,PL-001,122.12,136.77,1376.39
2026-06-29,PL-001,192.88,216.03,716.86
2026-06-26,PL-001,165.66,185.54,1254.61
2026-06-28,PL-001,227.36,254.64,1113.1
2026-06-28,PL-001,238.83,267.49,1195.93
2026-06-26,PL-001,156.12,174.85,709.66
2026-06-28,PL-001,179.78,201.35,1226.15
2026-06-30,PL-001,239.91,268.7,1334.67
2026-06-29,PL-001,240.95,269.86,1369.87
2026-06-26,PL-001,132.72,148.65,607.2
2026-06-27,PL-001,221.49,248.07,1159.19
2026-06-28,PL-001,230.14,257.76,1398.44
2026-06-28,PL-001,219.51,245.85,1075.4
2026-06-27,PL-001,124.85,139.83,1284.58
2026-06-26,PL-001,242.01,271.05,968.02
2026-07-01,PL-001,238.47,267.09,1030.51
2026-06-28,PL-001,179.21,200.72,856.84
2026-06-25,PL-001,144.66,162.02,635.91
2026-06-29,PL-001,135.45,151.7,1025.2
2026-06-26,PL-001,251.72,281.93,1162.77
2026-07-01,PL-001,186.57,208.96,813.99
2026-06-26,PL-001,196.81,220.43,1201.88
2026-06-30,PL-001,178.33,199.73,692.01
2026-07-01,PL-001,221.47,248.05,1399.02
2026-06-29,PL-001,-50.0,-56.0,1282.72
2026-06-29,PL-001,215.65,241.53,794.53
2026-06-28,PL-001,121.09,135.62,885.62
2026-07-01,PL-001,216.82,242.84,734.31
2026-06-28,PL-001,221.91,248.54,1336.15
2026-06-29,PL-001,235.52,263.78,1140.32
2026-06-25,PL-001,170.66,191.14,742.24
2026-06-27,PL-001,206.04,230.76,710.3
2026-07-01,PL-001,123.6,138.43,1112.03
2026-07-01,PL-001,151.74,169.95,1096.92
2026-06-30,PL-001,236.99,265.43,1236.51
2026-06-27,PL-001,255.81,286.51,1010.94
2026-06-26,PL-001,187.83,210.37,845.79
2026-06-30,PL-001,147.77,165.5,1327.65
2026-06-29,PL-001,190.8,213.7,1069.75
2026-07-01,PL-001,191.46,214.44,1330.3
2026-06-29,PL-001,240.01,268.81,1024.48
2026-06-27,PL-001,250.53,280.59,744.85
2026-07-01,PL-001,167.91,188.06,956.77
2026-07-01,PL-001,192.95,216.1,855.92
2026-06-28,PL-001,138.89,155.56,1307.92
2026-06-26,PL-001,158.41,177.42,1278.89
2026-06-25,PL-001,248.92,278.79,1063.92
2026-06-27,PL-001,137.85,154.39,1252.74
2026-06-30,PL-001,207.44,232.33,1249.46
2026-06-27,PL-001,183.4,205.41,771.82
2026-06-28,PL-001,126.31,141.47,1168.37
2026-06-27,PL-001,222.13,248.79,1161.33
2026-06-25,PL-001,216.6,242.59,868.3
2026-07-01,PL-001,146.29,163.84,607.03
2026-06-27,PL-001,148.52,166.34,886.24
2026-06-26,PL-001,123.16,137.94,701.95
2026-06-30,PL-001,186.88,209.31,1237.71
2026-06-27,PL-001,216.35,242.31,1064.44
2026-06-30,PL-001,248.64,278.48,1213.08
2026-06-27,PL-001,145.91,163.42,617.59
2026-06-27,PL-001,184.34,206.46,1196.72
2026-06-27,PL-001,253.69,284.13,922.74
2026-07-01,PL-001,138.8,155.46,904.58
2026-06-30,PL-001,198.35,222.15,1311.94
2026-06-25,PL-001,273.86,306.72,809.85
2026-06-26,PL-001,254.89,285.48,1003.9
2026-07-01,PL-001,125.18,140.2,1365.11
2026-06-26,PL-001,124.86,139.84,869.54
2026-06-28,PL-001,261.58,292.97,1192.25
2026-06-26,PL-001,141.37,158.33,718.9
2026-06-28,PL-001,279.43,312.96,1238.16
2026-06-29,PL-001,200.37,224.41,745.69
2026-06-25,PL-001,202.11,226.36,651.76
2026-06-25,PL-001,125.98,141.1,623.45
2026-06-25,PL-001,207.59,232.5,791.61
2026-06-30,PL-001,209.75,234.92,654.6
2026-06-25,PL-001,227.15,254.41,923.68
2026-06-25,PL-001,222.84,249.58,760.04
2026-06-26,PL-001,194.81,218.19,755.46
2026-06-28,PL-001,154.76,173.33,1339.9
2026-06-26,PL-001,253.46,283.88,647.42
2026-06-28,PL-001,237.5,266.0,1359.97
2026-06-25,PL-001,181.47,203.25,1169.86
2026-06-26,PL-001,158.71,177.76,1317.21
2026-06-28,PL-001,140.98,157.9,1170.14
2026-06-30,PL-001,232.99,260.95,1315.09
2026-06-28,PL-001,193.98,217.26,623.64
2026-06-29,PL-001,130.23,145.86,995.65
2026-06-29,PL-001,225.5,252.56,941.76
2026-06-28,PL-001,204.41,228.94,643.66
2026-06-27,PL-001,167.71,187.84,1070.48
2026-07-01,PL-001,215.66,241.54,1250.6
2026-06-28,PL-001,191.92,214.95,1357.44
2026-06-28,PL-001,189.67,212.43,1018.85
2026-07-01,PL-001,194.9,218.29,891.98
2026-06-26,PL-001,199.53,223.47,865.04
2026-06-29,PL-001,245.32,274.76,1018.04
2026-06-30,PL-001,131.51,147.29,1008.6
2026-07-01,PL-001,177.62,198.93,729.72
2026-06-28,PL-001,201.81,226.03,944.95
2026-06-27,PL-001,148.59,166.42,1154.11
2026-06-29,PL-001,271.55,304.14,1166.01
2026-06-27,PL-001,268.41,300.62,606.13
2026-06-28,PL-001,212.7,238.22,719.93
2026-07-01,PL-001,214.26,239.97,937.54
2026-06-28,PL-001,120.31,134.75,873.43
2026-06-30,PL-001,169.06,189.35,855.54
2026-06-27,PL-001,171.12,191.65,867.07
2026-06-30,PL-001,175.62,196.69,786.28
2026-06-27,PL-001,210.02,235.22,1242.14
2026-06-26,PL-001,254.94,285.53,1359.29
2026-07-01,PL-001,211.27,236.62,611.18
2026-06-25,PL-001,235.39,263.64,1159.75
2026-06-25,PL-001,132.16,148.02,975.51
2026-06-27,PL-001,147.94,165.69,1297.37
2026-06-29,PL-001,193.58,216.81,1085.51
2026-06-29,PL-001,214.88,240.67,894.69
2026-06-25,PL-001,168.77,189.02,1044.37
2026-06-26,PL-001,248.74,278.59,984.15
2026-06-27,PL-001,242.45,271.54,635.15
2026-07-01,PL-001,134.79,150.96,610.32
2026-07-01,PL-001,249.2,279.1,952.6
2026-06-27,PL-001,128.01,143.37,695.07
2026-06-29,PL-001,214.64,240.4,962.54
2026-07-01,PL-001,228.54,255.96,1092.67
2026-06-29,PL-001,229.2,256.7,1206.13
2026-07-01,PL-001,233.07,261.04,1153.25
2026-06-28,PL-001,122.71,137.44,760.54
2026-06-26,PL-001,271.49,304.07,890.48
2026-06-27,PL-001,143.61,160.84,1217.01
2026-06-25,PL-001,211.09,236.42,716.98
2026-06-29,PL-001,191.88,214.91,635.57
2026-06-27,PL-001,168.85,189.11,717.98
2026-06-30,PL-001,135.92,152.23,1057.68
2026-06-25,PL-001,193.52,216.74,926.6
2026-06-25,PL-001,187.97,210.53,1149.9
2026-06-25,PL-001,136.93,153.36,1118.25
2026-06-25,PL-001,0.0,0.0,800.53
2026-06-28,PL-001,141.91,158.94,1125.61
2026-06-26,PL-001,166.84,186.86,1251.66
2026-06-27,PL-001,181.27,203.02,1361.53
2026-06-30,PL-001,213.54,239.16,1005.51
2026-06-30,PL-001,249.31,279.23,1279.76
2026-06-28,PL-001,184.74,206.91,917.07
2026-06-30,PL-001,230.32,257.96,1150.67
2026-06-28,PL-001,176.39,197.56,1132.64
2026-06-28,PL-001,135.68,151.96,1171.87
2026-06-28,PL-001,187.38,209.87,866.35
2026-06-27,PL-001,188.76,211.41,1369.81
2026-06-27,PL-001,177.11,198.36,849.55
2026-07-01,PL-001,241.94,270.97,899.41
2026-06-29,PL-001,250.85,280.95,1046.76
2026-06-28,PL-001,131.95,147.78,1268.43
2026-06-25,PL-001,218.41,244.62,1250.89
2026-06-30,PL-001,229.71,257.28,1289.61
2026-06-29,PL-001,210.06,235.27,1125.41
2026-06-30,PL-001,208.67,233.71,1370.04
2026-06-27,PL-001,278.32,311.72,633.94
2026-06-25,PL-001,242.13,271.19,624.93
2026-06-30,PL-001,278.08,311.45,1289.22
2026-06-25,PL-001,252.23,282.5,1162.9
2026-07-01,PL-001,251.59,281.78,1135.41
2026-06-27,PL-001,207.37,232.25,967.48
2026-06-29,PL-001,131.69,147.49,796.74
2026-06-25,PL-001,237.3,265.78,1144.34
2026-06-27,PL-001,145.86,163.36,861.43
2026-06-29,PL-001,133.42,149.43,1218.85
2026-06-26,PL-001,173.57,194.4,1052.39
2026-07-01,PL-001,248.52,278.34,1030.07
2026-06-26,PL-001,233.76,261.81,1243.63
2026-06-27,PL-001,152.96,171.32,1051.13
2026-06-30,PL-001,161.91,181.34,1099.99
2026-06-30,PL-001,257.72,288.65,770.85
2026-06-30,PL-001,214.3,240.02,753.22
2026-06-30,PL-001,221.45,248.02,1048.58
2026-06-30,PL-001,204.09,228.58,748.19
2026-06-28,PL-001,210.03,235.23,729.23
2026-06-30,PL-001,203.58,228.01,805.35
2026-06-29,PL-001,187.64,210.16,1093.15
2026-06-29,PL-001,223.32,250.12,792.73
2026-06-28,PL-001,278.46,311.88,927.62
